time,volumn
2018/2/3 1:15,101
2018/2/3 1:20,95
2018/2/3 1:25,83
2018/2/3 1:30,73
2018/2/3 1:35,108
2018/2/3 1:40,78
2018/2/3 1:45,76
2018/2/3 1:50,82
2018/2/3 1:55,77
2018/2/3 2:00,89
2018/2/3 2:05,100
2018/2/3 2:10,64
2018/2/3 2:15,72
2018/2/3 2:20,81
2018/2/3 2:25,56
2018/2/3 2:30,78
2018/2/3 2:35,73
2018/2/3 2:40,38
2018/2/3 2:45,51
2018/2/3 2:50,75
2018/2/3 2:55,70
2018/2/3 3:00,44
2018/2/3 3:05,85
2018/2/3 3:10,61
2018/2/3 3:15,37
2018/2/3 3:20,29
2018/2/3 3:25,43
2018/2/3 3:30,50
2018/2/3 3:35,80
2018/2/3 3:40,257
2018/2/3 3:45,669
2018/2/3 3:50,779
2018/2/3 3:55,251
2018/2/3 4:00,123
2018/2/3 4:05,1564
2018/2/3 4:10,1566
2018/2/3 4:15,1560
2018/2/3 4:20,1551
2018/2/3 4:25,1547
2018/2/3 4:30,1555
2018/2/3 4:35,1553
2018/2/3 4:40,1559
2018/2/3 4:45,1576
2018/2/3 4:50,1532
2018/2/3 4:55,1515
2018/2/3 5:00,1459
2018/2/3 5:05,1169
2018/2/3 5:10,348
2018/2/3 5:15,198
2018/2/3 5:20,218
2018/2/3 5:25,207
2018/2/3 5:30,193
2018/2/3 5:35,189
2018/2/3 5:40,136
2018/2/3 5:45,182
2018/2/3 5:50,156
2018/2/3 5:55,194
2018/2/3 6:00,161
2018/2/3 6:05,237
2018/2/3 6:10,291
2018/2/3 6:15,248
2018/2/3 6:20,255
2018/2/3 6:25,281
2018/2/3 6:30,212
2018/2/3 6:35,376
2018/2/3 6:40,340
2018/2/3 6:45,977
2018/2/3 6:50,1177
2018/2/3 6:55,1026
2018/2/3 7:00,1162
2018/2/3 7:05,1124
2018/2/3 7:10,629
2018/2/3 7:15,594
2018/2/3 7:20,498
2018/2/3 7:25,509
2018/2/3 7:30,445
2018/2/3 7:35,491
2018/2/3 7:40,546
2018/2/3 7:45,634
2018/2/3 7:50,626
2018/2/3 7:55,650
2018/2/3 8:00,635
2018/2/3 8:05,589
2018/2/3 8:10,563
2018/2/3 8:15,673
2018/2/3 8:20,719
2018/2/3 8:25,871
2018/2/3 8:30,639
2018/2/3 8:35,793
2018/2/3 8:40,643
2018/2/3 8:45,684
2018/2/3 8:50,623
2018/2/3 8:55,703
2018/2/3 9:00,617
2018/2/3 9:05,827
2018/2/3 9:10,726
2018/2/3 9:15,762
2018/2/3 9:20,817
2018/2/3 9:25,691
2018/2/3 9:30,696
2018/2/3 9:35,644
2018/2/3 9:40,660
2018/2/3 9:45,606
2018/2/3 9:50,691
2018/2/3 9:55,676
2018/2/3 10:00,718
2018/2/3 10:05,728
2018/2/3 10:10,728
2018/2/3 10:15,699
2018/2/3 10:20,697
2018/2/3 10:25,704
2018/2/3 10:30,845
2018/2/3 10:35,857
2018/2/3 10:40,712
2018/2/3 10:45,688
2018/2/3 10:50,711
2018/2/3 10:55,765
2018/2/3 11:00,630
2018/2/3 11:05,715
2018/2/3 11:10,737
2018/2/3 11:15,693
2018/2/3 11:20,701
2018/2/3 11:25,650
2018/2/3 11:30,702
2018/2/3 11:35,630
2018/2/3 11:40,693
2018/2/3 11:45,661
2018/2/3 11:50,662
2018/2/3 11:55,719
2018/2/3 12:00,682
2018/2/3 12:05,694
2018/2/3 12:10,729
2018/2/3 12:15,670
2018/2/3 12:20,724
2018/2/3 12:25,675
2018/2/3 12:30,655
2018/2/3 12:35,753
2018/2/3 12:40,741
2018/2/3 12:45,737
2018/2/3 12:50,657
2018/2/3 12:55,840
2018/2/3 13:00,791
2018/2/3 13:05,821
2018/2/3 13:10,811
2018/2/3 13:15,706
2018/2/3 13:20,745
2018/2/3 13:25,807
2018/2/3 13:30,853
2018/2/3 13:35,875
2018/2/3 13:40,909
2018/2/3 13:45,1131
2018/2/3 13:50,1116
2018/2/3 13:55,1386
2018/2/3 14:00,1522
2018/2/3 14:05,1495
2018/2/3 14:10,1218
2018/2/3 14:15,1400
2018/2/3 14:20,1486
2018/2/3 14:25,1605
2018/2/3 14:30,1494
2018/2/3 14:35,1503
2018/2/3 14:40,1554
2018/2/3 14:45,1465
2018/2/3 14:50,1426
2018/2/3 14:55,1067
2018/2/3 15:00,1140
2018/2/3 15:05,1031
2018/2/3 15:10,803
2018/2/3 15:15,887
2018/2/3 15:20,803
2018/2/3 15:25,832
2018/2/3 15:30,867
2018/2/3 15:35,849
2018/2/3 15:40,782
2018/2/3 15:45,748
2018/2/3 15:50,890
2018/2/3 15:55,781
2018/2/3 16:00,859
2018/2/3 16:05,863
2018/2/3 16:10,856
2018/2/3 16:15,810
2018/2/3 16:20,770
2018/2/3 16:25,794
2018/2/3 16:30,736
2018/2/3 16:35,733
2018/2/3 16:40,847
2018/2/3 16:45,771
2018/2/3 16:50,803
2018/2/3 16:55,826
2018/2/3 17:00,821
2018/2/3 17:05,797
2018/2/3 17:10,787
2018/2/3 17:15,703
2018/2/3 17:20,835
2018/2/3 17:25,988
2018/2/3 17:30,861
2018/2/3 17:35,634
2018/2/3 17:40,700
2018/2/3 17:45,732
2018/2/3 17:50,753
2018/2/3 17:55,682
2018/2/3 18:00,699
2018/2/3 18:05,696
2018/2/3 18:10,791
2018/2/3 18:15,796
2018/2/3 18:20,830
2018/2/3 18:25,834
2018/2/3 18:30,699
2018/2/3 18:35,704
2018/2/3 18:40,590
2018/2/3 18:45,597
2018/2/3 18:50,641
2018/2/3 18:55,522
2018/2/3 19:00,646
2018/2/3 19:05,650
2018/2/3 19:10,596
2018/2/3 19:15,622
2018/2/3 19:20,547
2018/2/3 19:25,468
2018/2/3 19:30,468
2018/2/3 19:35,559
2018/2/3 19:40,604
2018/2/3 19:45,359
2018/2/3 19:50,480
2018/2/3 19:55,482
2018/2/3 20:00,506
2018/2/3 20:05,565
2018/2/3 20:10,522
2018/2/3 20:15,1336
2018/2/3 20:20,701
2018/2/3 20:25,940
2018/2/3 20:30,1028
2018/2/3 20:35,764
2018/2/3 20:40,804
2018/2/3 20:45,755
2018/2/3 20:50,797
2018/2/3 20:55,860
2018/2/3 21:00,929
2018/2/3 21:05,872
2018/2/3 21:10,1121
2018/2/3 21:15,1015
2018/2/3 21:20,1106
2018/2/3 21:25,1204
2018/2/3 21:30,1508
2018/2/3 21:35,1569
2018/2/3 21:40,1620
2018/2/3 21:45,1619
2018/2/3 21:50,1595
2018/2/3 21:55,1567
2018/2/3 22:00,1622
2018/2/3 22:05,1624
2018/2/3 22:10,1504
2018/2/3 22:15,1512
2018/2/3 22:20,1322
2018/2/3 22:25,404
2018/2/3 22:30,725
2018/2/3 22:35,735
2018/2/3 22:40,1145
2018/2/3 22:45,1670
2018/2/3 22:50,1675
2018/2/3 22:55,1641
2018/2/3 23:00,1654
2018/2/3 23:05,1679
2018/2/3 23:10,1599
2018/2/3 23:15,1044
2018/2/3 23:20,622
2018/2/3 23:25,536
2018/2/3 23:30,556
2018/2/3 23:35,488
2018/2/3 23:40,334
2018/2/3 23:45,267
2018/2/3 23:50,247
2018/2/3 23:55,202
2018/2/4,221
2018/2/4 0:05,173
2018/2/4 0:10,137
2018/2/4 0:15,109
2018/2/4 0:20,127
2018/2/4 0:25,144
2018/2/4 0:30,140
2018/2/4 0:35,130
2018/2/4 0:40,118
2018/2/4 0:45,128
2018/2/4 0:50,95
2018/2/4 0:55,132
2018/2/4 1:00,105
2018/2/4 1:05,92
2018/2/4 1:10,89
2018/2/4 1:15,94
2018/2/4 1:20,116
2018/2/4 1:25,101
2018/2/4 1:30,66
2018/2/4 1:35,104
2018/2/4 1:40,96
2018/2/4 1:45,78
2018/2/4 1:50,70
2018/2/4 1:55,75
2018/2/4 2:00,89
2018/2/4 2:05,65
2018/2/4 2:10,102
2018/2/4 2:15,79
2018/2/4 2:20,114
2018/2/4 2:25,81
2018/2/4 2:30,68
2018/2/4 2:35,73
2018/2/4 2:40,76
2018/2/4 2:45,85
2018/2/4 2:50,79
2018/2/4 2:55,76
2018/2/4 3:00,72
2018/2/4 3:05,62
2018/2/4 3:10,106
2018/2/4 3:15,203
2018/2/4 3:20,203
2018/2/4 3:25,130
2018/2/4 3:30,317
2018/2/4 3:35,311
2018/2/4 3:40,332
2018/2/4 3:45,405
2018/2/4 3:50,375
2018/2/4 3:55,432
2018/2/4 4:00,488
2018/2/4 4:05,183
2018/2/4 4:10,123
2018/2/4 4:15,190
2018/2/4 4:20,89
2018/2/4 4:25,105
2018/2/4 4:30,102
2018/2/4 4:35,150
2018/2/4 4:40,247
2018/2/4 4:45,221
2018/2/4 4:50,350
2018/2/4 4:55,296
2018/2/4 5:00,221
2018/2/4 5:05,215
2018/2/4 5:10,139
2018/2/4 5:15,110
2018/2/4 5:20,121
2018/2/4 5:25,159
2018/2/4 5:30,133
2018/2/4 5:35,165
2018/2/4 5:40,174
2018/2/4 5:45,169
2018/2/4 5:50,189
2018/2/4 5:55,248
2018/2/4 6:00,332
2018/2/4 6:05,192
2018/2/4 6:10,320
2018/2/4 6:15,375
2018/2/4 6:20,286
2018/2/4 6:25,234
2018/2/4 6:30,260
2018/2/4 6:35,296
2018/2/4 6:40,390
2018/2/4 6:45,917
2018/2/4 6:50,632
2018/2/4 6:55,1001
2018/2/4 7:00,563
2018/2/4 7:05,496
2018/2/4 7:10,376
2018/2/4 7:15,370
2018/2/4 7:20,366
2018/2/4 7:25,323
2018/2/4 7:30,478
2018/2/4 7:35,428
2018/2/4 7:40,576
2018/2/4 7:45,491
2018/2/4 7:50,521
2018/2/4 7:55,564
2018/2/4 8:00,542
2018/2/4 8:05,470
2018/2/4 8:10,566
2018/2/4 8:15,515
2018/2/4 8:20,517
2018/2/4 8:25,587
2018/2/4 8:30,663
2018/2/4 8:35,566
2018/2/4 8:40,669
2018/2/4 8:45,649
2018/2/4 8:50,677
2018/2/4 8:55,638
2018/2/4 9:00,632
2018/2/4 9:05,579
2018/2/4 9:10,595
2018/2/4 9:15,705
2018/2/4 9:20,662
2018/2/4 9:25,920
2018/2/4 9:30,752
2018/2/4 9:35,719
2018/2/4 9:40,805
2018/2/4 9:45,712
2018/2/4 9:50,679
2018/2/4 9:55,738
2018/2/4 10:00,802
2018/2/4 10:05,689
2018/2/4 10:10,730
2018/2/4 10:15,886
2018/2/4 10:20,805
2018/2/4 10:25,800
2018/2/4 10:30,780
2018/2/10,777
2018/2/10 0:05,879
2018/2/10 0:10,564
2018/2/10 0:15,546
2018/2/10 0:20,707
2018/2/10 0:25,778
2018/2/10 0:30,863
2018/2/10 0:35,889
2018/2/10 0:40,689
2018/2/10 0:45,804
2018/2/10 0:50,791
2018/2/10 0:55,876
2018/2/10 1:00,937
2018/2/10 1:05,827
2018/2/10 1:10,892
2018/2/10 1:15,715
2018/2/10 1:20,747
2018/2/10 1:25,704
2018/2/10 1:30,511
2018/2/10 1:35,460
2018/2/10 1:40,397
2018/2/10 1:45,433
2018/2/10 1:50,399
2018/2/10 1:55,325
2018/2/10 2:00,422
2018/2/10 2:05,443
2018/2/10 2:10,367
2018/2/10 2:15,487
2018/2/10 2:20,478
2018/2/10 2:25,483
2018/2/10 2:30,545
2018/2/10 2:35,600
2018/2/10 2:40,473
2018/2/10 2:45,448
2018/2/10 2:50,514
2018/2/10 2:55,491
2018/2/10 3:00,547
2018/2/10 3:05,620
2018/2/10 3:10,602
2018/2/10 3:15,583
2018/2/10 3:20,628
2018/2/10 3:25,709
2018/2/10 3:30,652
2018/2/10 3:35,610
2018/2/10 3:40,622
2018/2/10 3:45,646
2018/2/10 3:50,830
2018/2/10 3:55,1036
2018/2/10 4:00,1088
2018/2/10 4:05,817
2018/2/10 4:10,816
2018/2/10 4:15,656
2018/2/10 4:20,839
2018/2/10 4:25,740
2018/2/10 4:30,673
2018/2/10 4:35,667
2018/2/10 4:40,845
2018/2/10 4:45,666
2018/2/10 4:50,669
2018/2/10 4:55,725
2018/2/10 5:00,690
2018/2/10 5:05,574
2018/2/10 5:10,537
2018/2/10 5:15,492
2018/2/10 5:20,551
2018/2/10 5:25,557
2018/2/10 5:30,532
2018/2/10 5:35,571
2018/2/10 5:40,551
2018/2/10 5:45,539
2018/2/10 5:50,731
2018/2/10 5:55,742
2018/2/10 6:00,768
2018/2/10 6:05,847
2018/2/10 6:10,849
2018/2/10 6:15,0
2018/2/10 6:20,1431
2018/2/10 6:25,914
2018/2/10 6:30,1007
2018/2/10 6:35,877
2018/2/10 6:40,671
2018/2/10 6:45,747
2018/2/10 6:50,775
2018/2/10 6:55,706
2018/2/10 7:00,1190
2018/2/10 7:05,1381
2018/2/10 7:10,1062
2018/2/10 7:15,1019
2018/2/10 7:20,868
2018/2/10 7:25,890
2018/2/10 7:30,1040
2018/2/10 7:35,904
2018/2/10 7:40,855
2018/2/10 7:45,968
2018/2/10 7:50,914
2018/2/10 7:55,867
2018/2/10 8:00,794
2018/2/10 8:05,755
2018/2/10 8:10,797
2018/2/10 8:15,674
2018/2/10 8:20,775
2018/2/10 8:25,697
2018/2/10 8:30,735
2018/2/10 8:35,788
2018/2/10 8:40,901
2018/2/10 8:45,834
2018/2/10 8:50,824
2018/2/10 8:55,778
2018/2/10 9:00,805
2018/2/10 9:05,840
2018/2/10 9:10,855
2018/2/10 9:15,743
2018/2/10 9:20,899
2018/2/10 9:25,770
